,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-91800000.0,14700000.0,136400000.0,205900000.0
Minority Interest,1445200000.0,1207700000.0,1098500000.0,1199400000.0
Net Income,-49200000.0,241200000.0,-19500000.0,71400000.0
Selling General Administrative,120200000.0,88000000.0,90800000.0,87700000.0
Gross Profit,1059000000.0,1102700000.0,1335800000.0,1202000000.0
Ebit,-111300000.0,58400000.0,177600000.0,275800000.0
Operating Income,-111300000.0,58400000.0,177600000.0,275800000.0
Other Operating Expenses,967300000.0,881500000.0,905000000.0,684300000.0
Interest Expense,-140100000.0,-148100000.0,-155300000.0,-161600000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-4200000.0,9500000.0,72000000.0,52700000.0
Total Revenue,1059000000.0,1102700000.0,1335800000.0,1202000000.0
Total Operating Expenses,1170300000.0,1044300000.0,1158200000.0,926200000.0
Cost Of Revenue,0.0,0.0,0.0,0.0
Total Other Income Expense Net,19500000.0,-43700000.0,-41200000.0,-69900000.0
Discontinued Operations,71600000.0,479000000.0,-12000000.0,7300000.0
Net Income From Continuing Ops,-87600000.0,5200000.0,64400000.0,153200000.0
Net Income Applicable To Common Shares,-49200000.0,241200000.0,-19500000.0,71400000.0
