,2021-03-31,2020-06-30,2019-06-30,2018-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-236799941.0,-158800000.0,74700000.0,58600000.0
Minority Interest,,,,
Net Income,-208799948.0,-143500000.0,60300000.0,41500000.0
Selling General Administrative,47199988.0,128100000.0,132800000.0,115300000.0
Gross Profit,-32933325.0,155300000.0,258500000.0,203700000.0
Ebit,-137333299.0,-108300000.0,89700000.0,66400000.0
Operating Income,-137333299.0,-108300000.0,89700000.0,66400000.0
Other Operating Expenses,,,,
Interest Expense,-19466662.0,-9100000.0,-6400000.0,-3400000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-27999993.0,-15300000.0,14400000.0,17100000.0
Total Revenue,51599987.0,266900000.0,367400000.0,762600000.0
Total Operating Expenses,188933286.0,375200000.0,277700000.0,696200000.0
Cost Of Revenue,84533312.0,111600000.0,108900000.0,558900000.0
Total Other Income Expense Net,-99466642.0,-50500000.0,-15000000.0,-7800000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-208799948.0,-143500000.0,60300000.0,41500000.0
Net Income Applicable To Common Shares,-208799948.0,-143500000.0,60300000.0,41500000.0
