,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-1524000000.0,354000000.0,-1089000000.0,-615000000.0
Minority Interest,807000000.0,1167000000.0,1186000000.0,284000000.0
Net Income,-1269000000.0,155000000.0,-1514000000.0,-738000000.0
Selling General Administrative,3065000000.0,3177000000.0,3081000000.0,2710000000.0
Gross Profit,4081000000.0,4435000000.0,4120000000.0,3610000000.0
Ebit,372000000.0,599000000.0,567000000.0,451000000.0
Operating Income,372000000.0,599000000.0,567000000.0,451000000.0
Other Operating Expenses,,,,
Interest Expense,-25000000.0,-59000000.0,-7000000.0,-7000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,21000000.0,126000000.0,355000000.0,28000000.0
Total Revenue,9008000000.0,10074000000.0,9024000000.0,8139000000.0
Total Operating Expenses,8636000000.0,9475000000.0,8457000000.0,7688000000.0
Cost Of Revenue,4927000000.0,5639000000.0,4904000000.0,4529000000.0
Total Other Income Expense Net,-1896000000.0,-245000000.0,-1656000000.0,-1066000000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-1545000000.0,228000000.0,-1444000000.0,-643000000.0
Net Income Applicable To Common Shares,-1269000000.0,155000000.0,-1516000000.0,-740000000.0
