,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-1701400000.0,-2229800000.0,1071600000.0,959200000.0
Minority Interest,-74300000.0,-34000000.0,-44400000.0,-21800000.0
Net Income,620100000.0,-1039900000.0,778500000.0,702100000.0
Selling General Administrative,2678300000.0,2802200000.0,3836400000.0,3910500000.0
Gross Profit,1883900000.0,3947300000.0,6144500000.0,5933000000.0
Ebit,-1611400000.0,537700000.0,1098000000.0,1044100000.0
Operating Income,-1611400000.0,537700000.0,1098000000.0,1044100000.0
Other Operating Expenses,524900000.0,344200000.0,483000000.0,467100000.0
Interest Expense,-101700000.0,-84300000.0,-73100000.0,-81800000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-434200000.0,-774700000.0,299900000.0,268600000.0
Total Revenue,7802400000.0,10806100000.0,14670200000.0,13429500000.0
Total Operating Expenses,9413800000.0,10268400000.0,13572200000.0,12385400000.0
Cost Of Revenue,5918500000.0,6858800000.0,8525700000.0,7496500000.0
Total Other Income Expense Net,-90000000.0,-2767500000.0,-26400000.0,-84900000.0
Discontinued Operations,1883900000.0,417800000.0,417800000.0,417800000.0
Net Income From Continuing Ops,-1267200000.0,-1455100000.0,771700000.0,690600000.0
Net Income Applicable To Common Shares,620100000.0,-1039900000.0,778500000.0,702100000.0
