,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,278140000.0,219795000.0,283376000.0,117645000.0
Minority Interest,,,,
Net Income,278090000.0,219377000.0,283004000.0,117348000.0
Selling General Administrative,,,,
Gross Profit,225840000.0,188595000.0,178368000.0,154013000.0
Ebit,213455000.0,178188000.0,169245000.0,145123000.0
Operating Income,213455000.0,178188000.0,169245000.0,145123000.0
Other Operating Expenses,12385000.0,10407000.0,9123000.0,8890000.0
Interest Expense,-55232000.0,-44982000.0,-44292000.0,-49042000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,50000.0,418000.0,372000.0,297000.0
Total Revenue,263985000.0,216052000.0,203809000.0,177656000.0
Total Operating Expenses,50530000.0,37864000.0,34564000.0,32533000.0
Cost Of Revenue,38145000.0,27457000.0,25441000.0,23643000.0
Total Other Income Expense Net,64685000.0,41607000.0,114131000.0,-27478000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,278090000.0,219377000.0,283004000.0,117348000.0
Net Income Applicable To Common Shares,278090000.0,219377000.0,283004000.0,117348000.0
