,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,32354000.0,30511000.0,23142000.0,12175000.0
Minority Interest,,,,
Net Income,32206000.0,30549000.0,23476000.0,13098000.0
Selling General Administrative,3541000.0,4165000.0,2296000.0,2369000.0
Gross Profit,2800000.0,2400000.0,3516000.0,-1057000.0
Ebit,-3666000.0,-3763000.0,160000.0,-4693000.0
Operating Income,-3666000.0,-3763000.0,160000.0,-4693000.0
Other Operating Expenses,2925000.0,1998000.0,1060000.0,1267000.0
Interest Expense,-641000.0,-105000.0,-108000.0,-94000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,0.0,0.0,0.0,0.0
Total Revenue,22407000.0,21123000.0,16542000.0,10976000.0
Total Operating Expenses,26073000.0,24886000.0,16382000.0,15669000.0
Cost Of Revenue,19607000.0,18723000.0,13026000.0,12033000.0
Total Other Income Expense Net,36020000.0,34274000.0,22982000.0,16868000.0
Discontinued Operations,-148000.0,38000.0,334000.0,1082000.0
Net Income From Continuing Ops,32354000.0,30511000.0,23142000.0,12175000.0
Net Income Applicable To Common Shares,32206000.0,30549000.0,23476000.0,13098000.0
