,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,284500000.0,359100000.0,121500000.0,563400000.0
Minority Interest,48800000.0,57200000.0,64800000.0,1200000.0
Net Income,168300000.0,245100000.0,-48100000.0,386200000.0
Selling General Administrative,1532400000.0,1533300000.0,1500000000.0,1370000000.0
Gross Profit,2526400000.0,2608500000.0,2468400000.0,2332400000.0
Ebit,529500000.0,593900000.0,469200000.0,578000000.0
Operating Income,529500000.0,593900000.0,469200000.0,578000000.0
Other Operating Expenses,113200000.0,204900000.0,232300000.0,123200000.0
Interest Expense,-152500000.0,-150000000.0,-169400000.0,-98900000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,107000000.0,108600000.0,156000000.0,164000000.0
Total Revenue,5629500000.0,5895700000.0,5401800000.0,5070400000.0
Total Operating Expenses,5100000000.0,5301800000.0,4932600000.0,4492400000.0
Cost Of Revenue,3103100000.0,3287200000.0,2933400000.0,2738000000.0
Total Other Income Expense Net,-245000000.0,-234800000.0,-347700000.0,-14600000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,177500000.0,250500000.0,-34500000.0,399400000.0
Net Income Applicable To Common Shares,168300000.0,245100000.0,-48100000.0,386200000.0
