,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,51000000.0,-2091000000.0,-366000000.0,1636000000.0
Minority Interest,8000000.0,118000000.0,106000000.0,81000000.0
Net Income,177000000.0,-2467000000.0,28000000.0,848000000.0
Selling General Administrative,2062000000.0,2341000000.0,2837000000.0,2775000000.0
Gross Profit,3427000000.0,4022000000.0,4969000000.0,6050000000.0
Ebit,480000000.0,315000000.0,264000000.0,2221000000.0
Operating Income,480000000.0,315000000.0,264000000.0,2221000000.0
Other Operating Expenses,885000000.0,1366000000.0,1868000000.0,1054000000.0
Interest Expense,-424000000.0,-567000000.0,-611000000.0,-585000000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-19000000.0,-260000000.0,-417000000.0,763000000.0
Total Revenue,3427000000.0,4022000000.0,8286000000.0,18439000000.0
Total Operating Expenses,2947000000.0,3707000000.0,8022000000.0,16218000000.0
Cost Of Revenue,0.0,0.0,3317000000.0,12389000000.0
Total Other Income Expense Net,-429000000.0,-2406000000.0,-630000000.0,-585000000.0
Discontinued Operations,124000000.0,-603000000.0,-603000000.0,-603000000.0
Net Income From Continuing Ops,70000000.0,-1831000000.0,51000000.0,873000000.0
Net Income Applicable To Common Shares,177000000.0,-2467000000.0,28000000.0,848000000.0
