,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,1583600000.0,960900000.0,680100000.0,400300000.0
Minority Interest,,,,
Net Income,1583600000.0,960900000.0,675100000.0,400100000.0
Selling General Administrative,98700000.0,106900000.0,77400000.0,54900000.0
Gross Profit,997500000.0,1012500000.0,674700000.0,545400000.0
Ebit,862800000.0,864300000.0,558200000.0,479800000.0
Operating Income,862800000.0,864300000.0,558200000.0,479800000.0
Other Operating Expenses,33000000.0,38000000.0,35800000.0,10000000.0
Interest Expense,-167900000.0,-182500000.0,-150100000.0,-113200000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,0.0,0.0,5000000.0,200000.0
Total Revenue,1329700000.0,1335800000.0,868900000.0,764500000.0
Total Operating Expenses,466900000.0,471500000.0,310700000.0,284700000.0
Cost Of Revenue,332200000.0,323300000.0,194200000.0,219100000.0
Total Other Income Expense Net,720800000.0,96600000.0,121900000.0,-79500000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,1583600000.0,960900000.0,675100000.0,400100000.0
Net Income Applicable To Common Shares,1583600000.0,960900000.0,675100000.0,400100000.0
