,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-481495000.0,282544000.0,274978000.0,-190854000.0
Minority Interest,135864000.0,192644000.0,192644000.0,192644000.0
Net Income,-590033000.0,221229000.0,209666000.0,-203438000.0
Selling General Administrative,9705000.0,9705000.0,9705000.0,9705000.0
Gross Profit,354912000.0,456802000.0,327497000.0,125959501.0
Ebit,194692000.0,380564000.0,290755000.0,90671501.0
Operating Income,194692000.0,380564000.0,290755000.0,90671501.0
Other Operating Expenses,,,,
Interest Expense,-27793000.0,-17132000.0,-11121000.0,-12595000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,27283000.0,65978000.0,65312000.0,12584000.0
Total Revenue,2187296000.0,1965074000.0,1403945000.0,1244955000.0
Total Operating Expenses,1992604000.0,1584510000.0,1113190000.0,1154283499.0
Cost Of Revenue,1832384000.0,1508272000.0,1076448000.0,1118995499.0
Total Other Income Expense Net,-676187000.0,-98020000.0,-15777000.0,-281525501.0
Discontinued Operations,-66189000.0,17314000.0,17314000.0,17314000.0
Net Income From Continuing Ops,-508778000.0,216566000.0,209666000.0,-203438000.0
Net Income Applicable To Common Shares,-590033000.0,221229000.0,209666000.0,-203438000.0
