,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,-48133000.0,-33555000.0,-25326000.0,-29980344.0
Minority Interest,,,,
Net Income,-47650000.0,-33564000.0,-24463000.0,-29934907.0
Selling General Administrative,51911000.0,37767000.0,25031000.0,30907934.0
Gross Profit,29518000.0,11948000.0,4489000.0,-577662.0
Ebit,-44202000.0,-38720000.0,-28041000.0,-29216227.0
Operating Income,-44202000.0,-38720000.0,-28041000.0,-29216227.0
Other Operating Expenses,4444000.0,3850000.0,2563000.0,-6425323.0
Interest Expense,-1001000.0,-20000.0,-137000.0,-100670.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,-483000.0,9000.0,-863000.0,-45437.0
Total Revenue,58040000.0,35065000.0,19753000.0,10668613.0
Total Operating Expenses,102242000.0,73785000.0,47794000.0,39884840.0
Cost Of Revenue,28522000.0,23117000.0,15264000.0,11246275.0
Total Other Income Expense Net,-3931000.0,5165000.0,2715000.0,-764117.0
Discontinued Operations,,,,
Net Income From Continuing Ops,-47650000.0,-33564000.0,-24463000.0,-29934907.0
Net Income Applicable To Common Shares,-47650000.0,-33564000.0,-24463000.0,-29934907.0
