,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Intangible Assets,80000000.0,46000000.0,22000000.0,31000000.0
Total Liab,7568000000.0,7688000000.0,6942000000.0,6602000000.0
Total Stockholder Equity,9927000000.0,9254000000.0,8787000000.0,8298000000.0
Other Current Liab,3199000000.0,2861000000.0,2669000000.0,2306000000.0
Total Assets,17495000000.0,16942000000.0,15729000000.0,14900000000.0
Common Stock,8817000000.0,8696000000.0,8571000000.0,8430000000.0
Other Current Assets,167000000.0,188000000.0,330000000.0,178000000.0
Retained Earnings,1044000000.0,447000000.0,143000000.0,-195000000.0
Other Liab,396000000.0,381000000.0,387000000.0,525000000.0
Good Will,76000000.0,76000000.0,76000000.0,94000000.0
Treasury Stock,66000000.0,111000000.0,73000000.0,63000000.0
Other Assets,15309000000.0,14688000000.0,13703000000.0,12344000000.0
Cash,238000000.0,208000000.0,170000000.0,231000000.0
Total Current Liabilities,3778000000.0,3714000000.0,3293000000.0,2953000000.0
Deferred Long Term Asset Charges,22000000.0,27000000.0,59000000.0,33000000.0
Short Long Term Debt,3691000000.0,4090000000.0,3567000000.0,3490000000.0
Other Stockholder Equity,93000000.0,126000000.0,84000000.0,73000000.0
Property Plant Equipment,51000000.0,53000000.0,58000000.0,73000000.0
Total Current Assets,1300000000.0,1411000000.0,1154000000.0,1103000000.0
Long Term Investments,679000000.0,668000000.0,716000000.0,1255000000.0
Net Tangible Assets,9771000000.0,9132000000.0,8689000000.0,8173000000.0
Net Receivables,139000000.0,134000000.0,103000000.0,119000000.0
Long Term Debt,3394000000.0,3593000000.0,3262000000.0,3124000000.0
Inventory,756000000.0,802000000.0,549000000.0,570000000.0
Accounts Payable,247000000.0,321000000.0,280000000.0,251000000.0
