,2020-08-31,2019-08-31,2018-08-31,2017-08-31
Intangible Assets,223000000.0,242000000.0,193000000.0,190000000.0
Total Liab,52541000000.0,51738000000.0,49124000000.0,47870000000.0
Total Stockholder Equity,4231000000.0,3859000000.0,3856000000.0,3788000000.0
Other Current Liab,24000000.0,10000000.0,27000000.0,19000000.0
Total Assets,56772000000.0,55597000000.0,52980000000.0,51658000000.0
Common Stock,3869000000.0,3497000000.0,3418000000.0,3360000000.0
Retained Earnings,441000000.0,456000000.0,459000000.0,452000000.0
Other Liab,10000000.0,17000000.0,14000000.0,26000000.0
Good Will,685000000.0,682000000.0,682000000.0,682000000.0
Treasury Stock,-79000000.0,-94000000.0,-21000000.0,-24000000.0
Other Assets,46944000000.0,46226000000.0,45292000000.0,43859000000.0
Cash,1253000000.0,1274000000.0,1112000000.0,914000000.0
Total Current Liabilities,41192000000.0,39735000000.0,39033000000.0,38193000000.0
Deferred Long Term Asset Charges,122000000.0,85000000.0,45000000.0,55000000.0
Other Stockholder Equity,-79000000.0,-94000000.0,-21000000.0,-24000000.0
Property Plant Equipment,148000000.0,52000000.0,57000000.0,60000000.0
Total Current Assets,4223000000.0,4804000000.0,2795000000.0,2918000000.0
Long Term Investments,4549000000.0,3591000000.0,3961000000.0,3949000000.0
Net Tangible Assets,3323000000.0,2935000000.0,2981000000.0,2916000000.0
Short Term Investments,100000000.0,1013000000.0,100000000.0,58000000.0
Net Receivables,862000000.0,715000000.0,6000000.0,
Long Term Debt,11339000000.0,11986000000.0,10077000000.0,9651000000.0
Accounts Payable,40051000000.0,38731000000.0,38377000000.0,37559000000.0
Other Current Assets,,,57000000.0,
