,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Total Liab,1071600000.0,1182800000.0,1101900000.0,1061500000.0
Total Stockholder Equity,1291900000.0,709600000.0,1110000000.0,885500000.0
Minority Interest,400000.0,2000000.0,,
Other Current Liab,236000000.0,338300000.0,388900000.0,191200000.0
Total Assets,2363900000.0,1894400000.0,2211900000.0,1947000000.0
Common Stock,1151600000.0,1160400000.0,1158600000.0,1120000000.0
Other Current Assets,1900000.0,20200000.0,,200000.0
Retained Earnings,104300000.0,-472000000.0,-86600000.0,-243600000.0
Other Liab,757700000.0,745600000.0,645600000.0,620200000.0
Treasury Stock,36000000.0,21200000.0,38000000.0,9100000.0
Other Assets,141000000.0,109700000.0,220200000.0,198100000.0
Cash,87100000.0,97300000.0,51300000.0,53600000.0
Total Current Liabilities,261200000.0,362400000.0,406800000.0,205200000.0
Deferred Long Term Asset Charges,28400000.0,22100000.0,215600000.0,185900000.0
Other Stockholder Equity,37100000.0,24000000.0,42600000.0,9400000.0
Property Plant Equipment,1082200000.0,1146700000.0,1379100000.0,1029800000.0
Total Current Assets,688600000.0,638000000.0,608700000.0,714800000.0
Long Term Investments,452100000.0,,,
Net Tangible Assets,1291900000.0,709600000.0,1106100000.0,881200000.0
Net Receivables,81600000.0,163500000.0,162400000.0,172200000.0
Long Term Debt,36900000.0,54000000.0,49500000.0,236100000.0
Inventory,504100000.0,341100000.0,387100000.0,469600000.0
Intangible Assets,,,3900000.0,4300000.0
