,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,20183000.0,22035000.0,21917000.0,20847000.0
Total Liab,111729000.0,93368000.0,81365000.0,70834000.0
Total Stockholder Equity,184333000.0,184558000.0,152626000.0,139962000.0
Other Current Liab,63409000.0,60715000.0,59960000.0,52569000.0
Total Assets,296062000.0,277926000.0,233991000.0,210796000.0
Common Stock,126851000.0,126058000.0,125635000.0,125177000.0
Other Current Assets,4148000.0,2856000.0,3187000.0,2861000.0
Retained Earnings,36631000.0,39421000.0,14366000.0,2510000.0
Other Liab,21595000.0,20987000.0,17662000.0,13611000.0
Good Will,29507000.0,29499000.0,27151000.0,19612000.0
Treasury Stock,20851000.0,19079000.0,12625000.0,12275000.0
Other Assets,65066000.0,87158000.0,83782000.0,85477000.0
Cash,93083000.0,80531000.0,52459000.0,44273000.0
Total Current Liabilities,81681000.0,72369000.0,63692000.0,57223000.0
Deferred Long Term Asset Charges,61723000.0,84873000.0,82120000.0,82946000.0
Other Stockholder Equity,20851000.0,19079000.0,12625000.0,12275000.0
Property Plant Equipment,21113000.0,7762000.0,5712000.0,5054000.0
Total Current Assets,160193000.0,131472000.0,95429000.0,79806000.0
Net Tangible Assets,134643000.0,133024000.0,103558000.0,99503000.0
Net Receivables,61225000.0,47331000.0,39783000.0,32672000.0
Inventory,1737000.0,754000.0,,
Accounts Payable,5225000.0,3492000.0,2016000.0,3203000.0
