,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,179200000.0,140700000.0,120500000.0,121600000.0
Total Liab,13694400000.0,11413900000.0,8977500000.0,9303600000.0
Total Stockholder Equity,3720400000.0,3916400000.0,3945500000.0,3908100000.0
Other Current Liab,13236000000.0,11044000000.0,8609700000.0,8944100000.0
Total Assets,17414800000.0,15330300000.0,12923000000.0,13211700000.0
Common Stock,3027200000.0,3027200000.0,3027200000.0,3027200000.0
Other Current Assets,13320500000.0,11069600000.0,8762400000.0,9177800000.0
Retained Earnings,603800000.0,801700000.0,666700000.0,622200000.0
Other Liab,276500000.0,275400000.0,273300000.0,276200000.0
Good Will,2317600000.0,2317600000.0,2317600000.0,2317600000.0
Treasury Stock,89400000.0,87500000.0,251600000.0,258700000.0
Other Assets,53500000.0,55800000.0,300000.0,1000000.0
Cash,1179500000.0,1464000000.0,1069500000.0,929400000.0
Total Current Liabilities,13346300000.0,11138500000.0,8704200000.0,9027400000.0
Deferred Long Term Asset Charges,44800000.0,45300000.0,,
Other Stockholder Equity,89400000.0,87500000.0,251600000.0,258700000.0
Property Plant Equipment,137000000.0,61500000.0,54400000.0,46600000.0
Total Current Assets,14641900000.0,12678400000.0,9955900000.0,10227100000.0
Long Term Investments,85600000.0,76300000.0,474300000.0,497800000.0
Net Tangible Assets,1223600000.0,1458100000.0,1507400000.0,1468900000.0
Net Receivables,118600000.0,122000000.0,106600000.0,103300000.0
Accounts Payable,5600000.0,3400000.0,7700000.0,2200000.0
