,2020-06-28,2019-06-30,2018-06-30,2007-07-29
Intangible Assets,444000000.0,388000000.0,772600000.0,687700000.0
Total Liab,15734000000.0,6420000000.0,9295100000.0,5814300000.0
Total Stockholder Equity,2615000000.0,3357000000.0,3249600000.0,3906800000.0
Other Current Liab,1052000000.0,913000000.0,3992600000.0,1223000000.0
Total Assets,18349000000.0,9777000000.0,12544700000.0,9721100000.0
Common Stock,1611000000.0,1628000000.0,2192600000.0,2198900000.0
Other Current Assets,76000000.0,95000000.0,1600000.0,26100000.0
Retained Earnings,961000000.0,1687000000.0,1018200000.0,1724100000.0
Other Liab,501000000.0,669000000.0,314200000.0,547300000.0
Good Will,1153000000.0,1153000000.0,1193100000.0,982500000.0
Treasury Stock,43000000.0,42000000.0,38800000.0,-16200000.0
Other Assets,969000000.0,499000000.0,630900000.0,612200000.0
Cash,992000000.0,940000000.0,686100000.0,546100000.0
Total Current Liabilities,5681000000.0,4291000000.0,8980900000.0,3981100000.0
Deferred Long Term Asset Charges,849000000.0,365000000.0,540300000.0,501100000.0
Other Stockholder Equity,43000000.0,42000000.0,38800000.0,-16200000.0
Property Plant Equipment,11787000000.0,4119000000.0,5223000000.0,3460000000.0
Total Current Assets,3779000000.0,3406000000.0,4725100000.0,3949200000.0
Long Term Investments,217000000.0,212000000.0,,29500000.0
Net Tangible Assets,1018000000.0,1816000000.0,1283900000.0,2236600000.0
Net Receivables,476000000.0,360000000.0,497200000.0,407600000.0
Long Term Debt,1354000000.0,1460000000.0,,1285900000.0
Inventory,2166000000.0,1965000000.0,3442300000.0,2946500000.0
Accounts Payable,2898000000.0,2662000000.0,4198700000.0,2011500000.0
Deferred Long Term Liab,,,,22900000.0
