,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,284400000.0,290300000.0,290300000.0,290300000.0
Total Liab,2046600000.0,1523100000.0,1544100000.0,1606300000.0
Total Stockholder Equity,1105700000.0,1044100000.0,947600000.0,853500000.0
Other Current Liab,266100000.0,222700000.0,216600000.0,205700000.0
Total Assets,3152300000.0,2567200000.0,2491700000.0,2459800000.0
Common Stock,403200000.0,434800000.0,441700000.0,438700000.0
Other Current Assets,3900000.0,4600000.0,10900000.0,11600000.0
Retained Earnings,635700000.0,555600000.0,463200000.0,381600000.0
Other Liab,123100000.0,138500000.0,157500000.0,162100000.0
Good Will,747000000.0,747000000.0,747000000.0,747000000.0
Treasury Stock,66800000.0,53700000.0,42700000.0,33200000.0
Other Assets,60600000.0,43500000.0,45900000.0,46800000.0
Cash,251500000.0,119200000.0,72000000.0,72800000.0
Total Current Liabilities,1345900000.0,945500000.0,917200000.0,885400000.0
Deferred Long Term Asset Charges,22200000.0,2700000.0,,
Other Stockholder Equity,66800000.0,53700000.0,42700000.0,33200000.0
Property Plant Equipment,814500000.0,191500000.0,198000000.0,208200000.0
Total Current Assets,1245800000.0,1294900000.0,1210500000.0,1167500000.0
Net Tangible Assets,74300000.0,6800000.0,-89700000.0,-183800000.0
Net Receivables,220300000.0,254400000.0,204700000.0,193600000.0
Inventory,739300000.0,886700000.0,891100000.0,859700000.0
Accounts Payable,796200000.0,585700000.0,582000000.0,580700000.0
Short Long Term Debt,,200000.0,300000.0,600000.0
Long Term Debt,,439100000.0,469400000.0,558800000.0
