,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Intangible Assets,172400000.0,175400000.0,178700000.0,109400000.0
Total Liab,4911100000.0,5000500000.0,5042300000.0,3360200000.0
Total Stockholder Equity,11747700000.0,10849000000.0,10595600000.0,6101700000.0
Other Current Liab,458900000.0,496800000.0,442500000.0,268900000.0
Total Assets,16658800000.0,15849500000.0,15637900000.0,9461900000.0
Common Stock,8493200000.0,8493200000.0,8493200000.0,4139000000.0
Other Current Assets,76100000.0,287400000.0,53900000.0,28500000.0
Retained Earnings,3249900000.0,2351100000.0,2090900000.0,1962700000.0
Other Liab,7800000.0,2300000.0,44300000.0,17400000.0
Good Will,427000000.0,427000000.0,712700000.0,254500000.0
Treasury Stock,4600000.0,4700000.0,11500000.0,
Other Assets,152600000.0,313900000.0,286400000.0,63300000.0
Cash,42200000.0,52800000.0,107400000.0,91100000.0
Total Current Liabilities,630800000.0,869000000.0,2051600000.0,677200000.0
Deferred Long Term Asset Charges,84300000.0,84300000.0,84300000.0,63300000.0
Short Long Term Debt,4289600000.0,4336100000.0,4304100000.0,2965600000.0
Other Stockholder Equity,4600000.0,4700000.0,11500000.0,
Property Plant Equipment,15648000000.0,14440400000.0,14124000000.0,8836400000.0
Total Current Assets,168300000.0,409600000.0,237200000.0,161100000.0
Long Term Investments,90500000.0,83200000.0,98900000.0,37200000.0
Net Tangible Assets,11148300000.0,10246600000.0,9704200000.0,5737800000.0
Net Receivables,45700000.0,65800000.0,69600000.0,40100000.0
Long Term Debt,4069800000.0,3928800000.0,2946400000.0,2665600000.0
Accounts Payable,64300000.0,70400000.0,80600000.0,27200000.0
