,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,182300000.0,176900000.0,172600000.0,170000000.0
Capital Surplus,3467100000.0,3467500000.0,3467500000.0,3467800000.0
Total Liab,5414300000.0,5023700000.0,5051700000.0,4823800000.0
Total Stockholder Equity,4357700000.0,4677400000.0,4730100000.0,5022100000.0
Other Current Liab,236900000.0,265900000.0,252600000.0,111700000.0
Total Assets,9772000000.0,9701100000.0,9781800000.0,9845900000.0
Common Stock,506600000.0,906600000.0,906600000.0,1206600000.0
Other Current Assets,72300000.0,115400000.0,114000000.0,7400000.0
Retained Earnings,456000000.0,352300000.0,363400000.0,342500000.0
Other Liab,821400000.0,805300000.0,780200000.0,711700000.0
Good Will,5200000.0,,,
Treasury Stock,-72000000.0,-49000000.0,-7400000.0,5200000.0
Other Assets,108600000.0,48800000.0,29500000.0,35500000.0
Cash,29300000.0,25200000.0,34800000.0,88700000.0
Total Current Liabilities,1472400000.0,948500000.0,848300000.0,744200000.0
Short Long Term Debt,691200000.0,149000000.0,100000000.0,
Other Stockholder Equity,-72000000.0,-49000000.0,-7400000.0,5200000.0
Property Plant Equipment,8537100000.0,8536300000.0,8659900000.0,8835000000.0
Total Current Assets,715300000.0,739600000.0,806200000.0,729400000.0
Long Term Investments,223500000.0,199500000.0,113600000.0,76000000.0
Net Tangible Assets,4170200000.0,4500500000.0,4557500000.0,4852100000.0
Net Receivables,467900000.0,481800000.0,539300000.0,514600000.0
Long Term Debt,2995100000.0,3269900000.0,3423200000.0,3367900000.0
Inventory,145800000.0,117200000.0,118100000.0,111800000.0
Accounts Payable,289000000.0,297500000.0,247700000.0,273800000.0
