,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Intangible Assets,308300000.0,305800000.0,300000000.0,291100000.0
Total Liab,3445600000.0,4259700000.0,3248300000.0,3697600000.0
Total Stockholder Equity,8824500000.0,7523100000.0,6777300000.0,6053300000.0
Other Current Liab,353700000.0,274900000.0,241400000.0,207900000.0
Total Assets,12270100000.0,11782800000.0,10025600000.0,9750900000.0
Common Stock,6402400000.0,5910100000.0,5930500000.0,5459100000.0
Other Current Assets,323400000.0,691500000.0,45400000.0,154100000.0
Retained Earnings,2373400000.0,1560900000.0,795400000.0,562300000.0
Other Liab,91900000.0,84500000.0,11900000.0,36300000.0
Good Will,1200000.0,1300000.0,1400000.0,1500000.0
Treasury Stock,48700000.0,52100000.0,51400000.0,31900000.0
Other Assets,7682200000.0,7061200000.0,6672700000.0,6248700000.0
Cash,21200000.0,18100000.0,13000000.0,14100000.0
Total Current Liabilities,606800000.0,698100000.0,504300000.0,461500000.0
Short Long Term Debt,2903700000.0,3797500000.0,2890400000.0,3351700000.0
Other Stockholder Equity,60400000.0,59200000.0,59400000.0,37200000.0
Property Plant Equipment,16400000.0,16500000.0,11300000.0,10800000.0
Total Current Assets,428500000.0,875100000.0,226800000.0,362400000.0
Long Term Investments,3833500000.0,3522900000.0,2813400000.0,2836400000.0
Net Tangible Assets,8515000000.0,7216000000.0,6475900000.0,5760700000.0
Net Receivables,81700000.0,81900000.0,55500000.0,111600000.0
Long Term Debt,2746900000.0,3477100000.0,2732100000.0,3199800000.0
Accounts Payable,32300000.0,34500000.0,36700000.0,37200000.0
Inventory,,74200000.0,110300000.0,80300000.0
Deferred Long Term Asset Charges,,,,35900000.0
