,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,215000000.0,198000000.0,182000000.0,142000000.0
Total Liab,4715000000.0,4639000000.0,3989000000.0,3494000000.0
Total Stockholder Equity,927000000.0,979000000.0,1022000000.0,944000000.0
Other Current Liab,26000000.0,86000000.0,87000000.0,123000000.0
Total Assets,5642000000.0,5618000000.0,5011000000.0,4438000000.0
Common Stock,666000000.0,638000000.0,590000000.0,520000000.0
Other Current Assets,2000000.0,3000000.0,3000000.0,1000000.0
Retained Earnings,372000000.0,424000000.0,468000000.0,446000000.0
Other Liab,1208000000.0,1123000000.0,1043000000.0,881000000.0
Treasury Stock,-111000000.0,-83000000.0,-36000000.0,-22000000.0
Other Assets,210000000.0,164000000.0,163000000.0,7000000.0
Total Current Liabilities,749000000.0,1083000000.0,419000000.0,411000000.0
Deferred Long Term Asset Charges,116000000.0,101000000.0,82000000.0,
Short Long Term Debt,430000000.0,688000000.0,19000000.0,
Other Stockholder Equity,-111000000.0,-83000000.0,-36000000.0,-22000000.0
Property Plant Equipment,5052000000.0,4823000000.0,4439000000.0,3973000000.0
Total Current Assets,165000000.0,433000000.0,227000000.0,316000000.0
Net Tangible Assets,712000000.0,781000000.0,840000000.0,802000000.0
Net Receivables,163000000.0,157000000.0,174000000.0,145000000.0
Long Term Debt,2501000000.0,2187000000.0,2290000000.0,2043000000.0
Accounts Payable,279000000.0,94000000.0,89000000.0,86000000.0
Cash,,273000000.0,50000000.0,170000000.0
