,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Change To Liabilities,122400000.0,86600000.0,102200000.0,97800000.0
Total Cashflows From Investing Activities,-940700000.0,1266200000.0,-770200000.0,-826900000.0
Net Borrowings,-463100000.0,-255500000.0,-240900000.0,-52900000.0
Total Cash From Financing Activities,-1342600000.0,-1083500000.0,-566300000.0,-375600000.0
Change To Operating Activities,-17400000.0,12700000.0,-27800000.0,-43200000.0
Net Income,448000000.0,1467700000.0,692700000.0,182900000.0
Change In Cash,-953100000.0,1519100000.0,58600000.0,-2500000.0
Repurchase Of Stock,-774700000.0,-54100000.0,-54100000.0,-54100000.0
Effect Of Exchange Rate,-56700000.0,-2000000.0,-27900000.0,-11200000.0
Total Cash From Operating Activities,1386900000.0,1338400000.0,1423000000.0,1211200000.0
Depreciation,602100000.0,484300000.0,464300000.0,526700000.0
Dividends Paid,-290700000.0,-328100000.0,-352000000.0,-348000000.0
Change To Inventory,-9600000.0,-1000000.0,-3200000.0,6600000.0
Change To Account Receivables,43900000.0,-132600000.0,-97500000.0,-80300000.0
Other Cashflows From Financing Activities,369100000.0,-446000000.0,26600000.0,23700000.0
Change To Netincome,178100000.0,-641200000.0,307100000.0,528100000.0
Capital Expenditures,-1002800000.0,-1208400000.0,-1138300000.0,-1077700000.0
Issuance Of Stock,,200000.0,200000.0,1600000.0
Other Cashflows From Investing Activities,,2480400000.0,252200000.0,160100000.0
