,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-379200000.0,-23200000.0,-6000000.0,-1500000.0
Change To Liabilities,-65000000.0,29100000.0,-7500000.0,-26600000.0
Total Cashflows From Investing Activities,-509700000.0,-137800000.0,-55400000.0,-135600000.0
Net Borrowings,266300000.0,33500000.0,-71200000.0,26100000.0
Total Cash From Financing Activities,1154500000.0,-140900000.0,-232700000.0,-108300000.0
Change To Operating Activities,122400000.0,-13600000.0,19400000.0,23800000.0
Issuance Of Stock,1081900000.0,7400000.0,7400000.0,9100000.0
Net Income,-238300000.0,276700000.0,245800000.0,223600000.0
Change In Cash,486400000.0,17100000.0,-28000000.0,14100000.0
Effect Of Exchange Rate,-600000.0,-200000.0,2000000.0,-1800000.0
Total Cash From Operating Activities,-157800000.0,296000000.0,258100000.0,259800000.0
Depreciation,66700000.0,29300000.0,26600000.0,22900000.0
Dividends Paid,-193700000.0,-181800000.0,-161100000.0,-143500000.0
Change To Inventory,-28400000.0,-28000000.0,-7400000.0,-5900000.0
Change To Account Receivables,82500000.0,-4200000.0,-25900000.0,-5900000.0
Change To Netincome,-23700000.0,-12600000.0,6000000.0,8600000.0
Capital Expenditures,-92900000.0,-59900000.0,-28400000.0,-53500000.0
Other Cashflows From Financing Activities,,7400000.0,-400000.0,-400000.0
Other Cashflows From Investing Activities,,,300000.0,600000.0
