,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Investments,-35250000.0,-35250000.0,766375000.0,766375000.0
Change To Liabilities,27286000.0,-8456000.0,65083000.0,5962000.0
Total Cashflows From Investing Activities,-377526000.0,-673634000.0,-5490008000.0,-571298000.0
Net Borrowings,199644000.0,-66746000.0,3849688000.0,376918000.0
Total Cash From Financing Activities,-285805000.0,-516578000.0,5332751000.0,65811000.0
Change To Operating Activities,3647000.0,40122000.0,-5000.0,-6382000.0
Net Income,236846000.0,179622000.0,559929000.0,343705000.0
Change In Cash,309995000.0,-327415000.0,404912000.0,-73946000.0
Effect Of Exchange Rate,-610000.0,362000.0,-21000.0,-21000.0
Total Cash From Operating Activities,973936000.0,862435000.0,562190000.0,431541000.0
Depreciation,570021000.0,520890000.0,208200000.0,156228000.0
Dividends Paid,-479152000.0,-440152000.0,-302960000.0,-300869000.0
Change To Inventory,-371000.0,-3605000.0,-3936000.0,-4623000.0
Change To Account Receivables,-16766000.0,-15742000.0,-49880000.0,5948000.0
Other Cashflows From Financing Activities,-6297000.0,-9680000.0,385901000.0,-10238000.0
Change To Netincome,12096000.0,18446000.0,-409377000.0,-858000.0
Capital Expenditures,-340753000.0,-455975000.0,-2814559000.0,-446754000.0
Other Cashflows From Investing Activities,,,-22102000.0,-126127000.0
