,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-6104000.0,-6104000.0,-3266000.0,9088000.0
Change To Liabilities,31280000.0,-31578000.0,4079000.0,7780000.0
Total Cashflows From Investing Activities,-124822000.0,-89548000.0,-178665000.0,-282989000.0
Net Borrowings,14471000.0,-1647000.0,54474000.0,125638000.0
Total Cash From Financing Activities,-69351000.0,-85378000.0,-29090000.0,43752000.0
Change To Operating Activities,-21691000.0,9668000.0,-2488000.0,-898000.0
Net Income,-11366000.0,111889000.0,111910000.0,110819000.0
Change In Cash,-17167000.0,-1803000.0,3246000.0,-52722000.0
Effect Of Exchange Rate,639000.0,1754000.0,3252000.0,-2166000.0
Total Cash From Operating Activities,176367000.0,171369000.0,207749000.0,188681000.0
Depreciation,131482000.0,70117000.0,66874000.0,71491000.0
Other Cashflows From Investing Activities,13516000.0,34320000.0,-1518000.0,-467000.0
Dividends Paid,-83822000.0,-83731000.0,-83564000.0,-81886000.0
Change To Inventory,596000.0,-24000.0,-1014000.0,12307000.0
Change To Account Receivables,5907000.0,-8166000.0,478000.0,-16445000.0
Change To Netincome,66113000.0,-4810000.0,27205000.0,20522000.0
Capital Expenditures,-124829000.0,-118751000.0,-169388000.0,-258956000.0
