,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Change To Liabilities,343148000.0,29037000.0,-9582000.0,36108000.0
Total Cashflows From Investing Activities,-334917000.0,-1099329000.0,-464436000.0,-673492000.0
Net Borrowings,-147403000.0,117414000.0,-208316000.0,328233000.0
Total Cash From Financing Activities,-536736000.0,687666000.0,-433419000.0,88558000.0
Change To Operating Activities,40070000.0,7953000.0,-23679000.0,-1305000.0
Issuance Of Stock,22997000.0,943975000.0,15427000.0,27991000.0
Net Income,527749000.0,549725000.0,475606000.0,427773000.0
Change In Cash,493503000.0,423378000.0,-124349000.0,147181000.0
Effect Of Exchange Rate,4858000.0,-12267000.0,5586000.0,-4250000.0
Total Cash From Operating Activities,1360298000.0,847308000.0,767920000.0,736365000.0
Depreciation,541739000.0,213329000.0,204403000.0,184175000.0
Dividends Paid,-403667000.0,-365112000.0,-233673000.0,-275775000.0
Change To Inventory,-42846000.0,-12878000.0,-5034000.0,-256000.0
Change To Account Receivables,-138498000.0,12190000.0,19960000.0,21063000.0
Other Cashflows From Financing Activities,-8663000.0,-8611000.0,-6857000.0,8109000.0
Change To Netincome,5406000.0,-32465000.0,10970000.0,10150000.0
Capital Expenditures,-234900000.0,-281578000.0,-225617000.0,-336903000.0
Other Cashflows From Investing Activities,,,,8193000.0
