,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,6795000.0,-18779000.0,-8090000.0,25275000.0
Change To Liabilities,6273000.0,-29540000.0,26105000.0,60168000.0
Total Cashflows From Investing Activities,-363863000.0,-542864000.0,-168615000.0,-53400000.0
Net Borrowings,18408000.0,482642000.0,-97408000.0,-258175000.0
Total Cash From Financing Activities,-196897000.0,289245000.0,-316586000.0,-416418000.0
Change To Operating Activities,47894000.0,-122870000.0,49382000.0,38727000.0
Net Income,232657000.0,415732000.0,300064000.0,266395000.0
Change In Cash,35967000.0,26677000.0,23986000.0,-15892000.0
Repurchase Of Stock,-56088000.0,-29819000.0,-69059000.0,-28569000.0
Effect Of Exchange Rate,-12078000.0,-6462000.0,-4864000.0,-3756000.0
Total Cash From Operating Activities,608805000.0,286758000.0,514051000.0,457682000.0
Depreciation,206168000.0,140612000.0,120450000.0,119100000.0
Dividends Paid,-159210000.0,-155468000.0,-150116000.0,-129672000.0
Change To Inventory,-519000.0,-832000.0,-144000.0,797000.0
Change To Account Receivables,45403000.0,-52636000.0,-26577000.0,-47634000.0
Other Cashflows From Financing Activities,-7000.0,-8110000.0,-3000.0,-2000.0
Change To Netincome,22600000.0,-67603000.0,50093000.0,-14786000.0
Capital Expenditures,-24043000.0,-55626000.0,-39361000.0,-34215000.0
