,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Investments,-92400000.0,-232700000.0,-38000000.0,-458300000.0
Change To Liabilities,1171500000.0,151900000.0,1544100000.0,12200000.0
Total Cashflows From Investing Activities,70100000.0,600000.0,-383400000.0,-614500000.0
Net Borrowings,223800000.0,-298400000.0,-56800000.0,280400000.0
Total Cash From Financing Activities,8500000.0,-620400000.0,-465200000.0,-110400000.0
Change To Operating Activities,-139600000.0,-16400000.0,1600000.0,-25900000.0
Net Income,758600000.0,698200000.0,618600000.0,822900000.0
Change In Cash,240800000.0,258300000.0,-965700000.0,106300000.0
Effect Of Exchange Rate,16200000.0,25100000.0,49500000.0,8800000.0
Total Cash From Operating Activities,146000000.0,853000000.0,-166600000.0,822400000.0
Depreciation,98200000.0,82700000.0,79500000.0,87700000.0
Other Cashflows From Investing Activities,5700000.0,38600000.0,-24500000.0,20800000.0
Dividends Paid,-337900000.0,-293200000.0,-374200000.0,-210100000.0
Change To Inventory,-802400000.0,-573600000.0,-754300000.0,-115300000.0
Change To Account Receivables,-454000000.0,992400000.0,-1340900000.0,277700000.0
Other Cashflows From Financing Activities,16100000.0,-28800000.0,-34200000.0,-180700000.0
Change To Netincome,-515000000.0,-471700000.0,-142100000.0,-206400000.0
Capital Expenditures,-136400000.0,-132700000.0,-57400000.0,-49500000.0
