,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-18000000.0,72000000.0,-271000000.0,-25000000.0
Change To Liabilities,94000000.0,-390000000.0,-138000000.0,-587000000.0
Total Cashflows From Investing Activities,3696000000.0,983000000.0,-1002000000.0,-677000000.0
Net Borrowings,-24516000000.0,-18357000000.0,4445000000.0,16559000000.0
Total Cash From Financing Activities,36982000000.0,-20848000000.0,-1810000000.0,50293000000.0
Change To Operating Activities,-38509000000.0,559000000.0,-14760000000.0,-56320000000.0
Issuance Of Stock,93000000.0,22000000.0,55000000.0,34000000.0
Net Income,9634000000.0,8571000000.0,9329000000.0,9928000000.0
Change In Cash,10341000000.0,-5995000000.0,-112000000.0,8670000000.0
Repurchase Of Stock,-65000000.0,-598000000.0,-95000000.0,-92000000.0
Effect Of Exchange Rate,17000000.0,675000000.0,715000000.0,-318000000.0
Total Cash From Operating Activities,-30354000000.0,13195000000.0,1985000000.0,-40628000000.0
Depreciation,830000000.0,396000000.0,346000000.0,462000000.0
Other Cashflows From Investing Activities,95000000.0,141000000.0,68000000.0,94000000.0
Dividends Paid,-7629000000.0,-6853000000.0,-5366000000.0,-6084000000.0
Other Cashflows From Financing Activities,69099000000.0,4938000000.0,-849000000.0,39876000000.0
Change To Netincome,2705000000.0,2921000000.0,2263000000.0,2612000000.0
Capital Expenditures,-910000000.0,-326000000.0,-477000000.0,-602000000.0
