,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-21856000.0,-162335000.0,-16073000.0,-48677000.0
Change To Liabilities,110914000.0,65453000.0,44862000.0,5055000.0
Total Cashflows From Investing Activities,-29078000.0,-165697000.0,-20919000.0,-51148000.0
Net Borrowings,-1775000.0,-1775000.0,-1775000.0,-1775000.0
Total Cash From Financing Activities,-11992000.0,2929000.0,7264000.0,3754000.0
Change To Operating Activities,-6643000.0,-13676000.0,-58000.0,-20858000.0
Issuance Of Stock,2509000.0,2970000.0,7316000.0,3788000.0
Net Income,385837000.0,287741000.0,195684000.0,90646000.0
Change In Cash,389373000.0,124350000.0,219435000.0,51659000.0
Repurchase Of Stock,-12655000.0,-12655000.0,-12655000.0,-12655000.0
Effect Of Exchange Rate,3032000.0,-1950000.0,1982000.0,-890000.0
Total Cash From Operating Activities,427411000.0,289068000.0,231108000.0,99943000.0
Depreciation,4282000.0,2019000.0,1509000.0,1246000.0
Change To Inventory,-38879000.0,-44352000.0,-35664000.0,24119000.0
Change To Account Receivables,-4452000.0,-7117000.0,7383000.0,-27467000.0
Other Cashflows From Financing Activities,-71000.0,-41000.0,-52000.0,-34000.0
Change To Netincome,3623000.0,5689000.0,-2832000.0,5401000.0
Capital Expenditures,-5800000.0,-2653000.0,-2526000.0,-1650000.0
