,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-54921000.0,-6652000.0,-8919000.0,-5994000.0
Change To Liabilities,65539000.0,27283000.0,60515000.0,-49112000.0
Total Cashflows From Investing Activities,-115344000.0,-82813000.0,-105003000.0,-273288000.0
Net Borrowings,-34247000.0,-57142000.0,-57142000.0,-71000000.0
Total Cash From Financing Activities,-116959000.0,-80761000.0,-68878000.0,185332000.0
Change To Operating Activities,3488000.0,10534000.0,-13109000.0,7208000.0
Net Income,155093000.0,76085000.0,52686000.0,17011000.0
Change In Cash,162104000.0,209520000.0,102925000.0,-10501000.0
Effect Of Exchange Rate,-3110000.0,784000.0,-999000.0,-223000.0
Total Cash From Operating Activities,397517000.0,372310000.0,277805000.0,77678000.0
Depreciation,244651000.0,237118000.0,252133000.0,114664000.0
Other Cashflows From Investing Activities,-278000.0,-278000.0,-1008000.0,-13431000.0
Dividends Paid,-82712000.0,-23619000.0,-11736000.0,-17601000.0
Change To Inventory,-20713000.0,-7375000.0,-49692000.0,635000.0
Change To Account Receivables,-21215000.0,25371000.0,-26912000.0,-10425000.0
Change To Netincome,-30245000.0,2378000.0,1268000.0,-2303000.0
Capital Expenditures,-87671000.0,-106193000.0,-140196000.0,-238707000.0
Issuance Of Stock,,,,281459000.0
Other Cashflows From Financing Activities,,,,-7526000.0
