,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-428900000.0,77800000.0,-111300000.0,-500000.0
Change To Liabilities,127400000.0,-1800000.0,43500000.0,-27600000.0
Total Cashflows From Investing Activities,-679600000.0,-188900000.0,-216100000.0,-25500000.0
Net Borrowings,329900000.0,-158400000.0,-337300000.0,-242400000.0
Total Cash From Financing Activities,177600000.0,-306400000.0,-102100000.0,-379900000.0
Change To Operating Activities,-16900000.0,-49300000.0,16100000.0,21200000.0
Net Income,115800000.0,201000000.0,413900000.0,44500000.0
Change In Cash,41700000.0,-26500000.0,-68000000.0,-194300000.0
Repurchase Of Stock,-9500000.0,-9100000.0,-9100000.0,-9100000.0
Effect Of Exchange Rate,4100000.0,600000.0,-2800000.0,-7900000.0
Total Cash From Operating Activities,539600000.0,468200000.0,253100000.0,295800000.0
Depreciation,264700000.0,271900000.0,151500000.0,33600000.0
Dividends Paid,-142500000.0,-137700000.0,-148700000.0,-136200000.0
Change To Inventory,-33200000.0,-102600000.0,-168000000.0,14800000.0
Change To Account Receivables,-72500000.0,11100000.0,-55200000.0,65800000.0
Other Cashflows From Financing Activities,-300000.0,-1200000.0,-1300000.0,-1300000.0
Change To Netincome,151300000.0,135200000.0,-150600000.0,143500000.0
Capital Expenditures,-286000000.0,-283400000.0,-148400000.0,-29400000.0
Issuance Of Stock,,,385200000.0,385200000.0
