,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-618000000.0,-630000000.0,204000000.0,-234000000.0
Change To Liabilities,-755000000.0,406000000.0,719000000.0,512000000.0
Total Cashflows From Investing Activities,-7616000000.0,2607000000.0,-5921000000.0,-4161000000.0
Net Borrowings,-1533000000.0,-2354000000.0,-3660000000.0,-5537000000.0
Total Cash From Financing Activities,-9752000000.0,-20528000000.0,-10891000000.0,-9133000000.0
Change To Operating Activities,1188000000.0,-125000000.0,7000000.0,-333000000.0
Net Income,7956000000.0,8306000000.0,3705000000.0,5890000000.0
Change In Cash,-2167000000.0,-220000000.0,1705000000.0,3832000000.0
Repurchase Of Stock,-143000000.0,-5408000000.0,-171000000.0,-108000000.0
Effect Of Exchange Rate,-505000000.0,-170000000.0,56000000.0,322000000.0
Total Cash From Operating Activities,15706000000.0,17871000000.0,18461000000.0,16804000000.0
Depreciation,6112000000.0,5857000000.0,6364000000.0,5972000000.0
Other Cashflows From Investing Activities,377000000.0,10215000000.0,-361000000.0,20000000.0
Dividends Paid,-6876000000.0,-6237000000.0,-5220000000.0,-2921000000.0
Change To Inventory,-715000000.0,298000000.0,-182000000.0,-687000000.0
Change To Account Receivables,291000000.0,-211000000.0,-662000000.0,267000000.0
Other Cashflows From Financing Activities,-1200000000.0,-1371000000.0,-1840000000.0,-567000000.0
Change To Netincome,1629000000.0,3340000000.0,8510000000.0,5183000000.0
Capital Expenditures,-7640000000.0,-7123000000.0,-5853000000.0,-4663000000.0
