,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-57000000.0,-8000000.0,-49000000.0,213000000.0
Change To Liabilities,-606000000.0,-310000000.0,621000000.0,324000000.0
Total Cashflows From Investing Activities,-2976000000.0,-3615000000.0,-3911000000.0,-4279000000.0
Net Borrowings,-2079000000.0,-47000000.0,-1073000000.0,8000000.0
Total Cash From Financing Activities,-4138000000.0,-3088000000.0,-5015000000.0,-6104000000.0
Change To Operating Activities,-208000000.0,-184000000.0,-279000000.0,-229000000.0
Net Income,1819000000.0,2154000000.0,3591000000.0,3891000000.0
Change In Cash,-105000000.0,-16000000.0,-316000000.0,-2614000000.0
Repurchase Of Stock,-22000000.0,-22000000.0,-18000000.0,-1524000000.0
Effect Of Exchange Rate,-1000000.0,4000000.0,4000000.0,-6000000.0
Total Cash From Operating Activities,7010000000.0,6683000000.0,8606000000.0,7775000000.0
Depreciation,4104000000.0,3066000000.0,3253000000.0,3283000000.0
Other Cashflows From Investing Activities,54000000.0,86000000.0,156000000.0,109000000.0
Dividends Paid,-1189375000.0,-2259000000.0,-3150000000.0,-3736000000.0
Change To Inventory,37000000.0,28000000.0,-8000000.0,-335000000.0
Change To Account Receivables,-169000000.0,177000000.0,197000000.0,-370000000.0
Other Cashflows From Financing Activities,-134000000.0,-782000000.0,-774000000.0,-852000000.0
Change To Netincome,596000000.0,569000000.0,-47000000.0,27000000.0
Capital Expenditures,-2341000000.0,-3207000000.0,-3571000000.0,-3725000000.0
