,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,9055000.0,9055000.0,,
Total Liab,23110000.0,23110000.0,,
Total Stockholder Equity,13063000.0,13063000.0,,
Other Current Liab,18000.0,18000.0,,
Total Assets,36173000.0,36173000.0,,
Retained Earnings,12948000.0,12948000.0,,
Other Liab,5987000.0,5987000.0,,
Treasury Stock,115000.0,115000.0,,
Cash,188000.0,188000.0,,
Total Current Liabilities,458000.0,458000.0,,
Other Stockholder Equity,115000.0,115000.0,,
Property Plant Equipment,361000.0,361000.0,,
Total Current Assets,26757000.0,26757000.0,,
Net Tangible Assets,4008000.0,4008000.0,,
Net Receivables,25455000.0,25455000.0,,
Long Term Debt,16386000.0,16386000.0,,
Accounts Payable,223000.0,223000.0,,
