,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,48664000.0,48664000.0,20183000.0,20183000.0
Total Liab,98960000.0,98960000.0,111729000.0,111729000.0
Total Stockholder Equity,187201000.0,187201000.0,184333000.0,184333000.0
Other Current Liab,53620000.0,53620000.0,63409000.0,63409000.0
Total Assets,286161000.0,286161000.0,296062000.0,296062000.0
Common Stock,127699000.0,127699000.0,126851000.0,126851000.0
Other Current Assets,16411000.0,16411000.0,4148000.0,4148000.0
Retained Earnings,37989000.0,37989000.0,36631000.0,36631000.0
Other Liab,17865000.0,17865000.0,21595000.0,21595000.0
Treasury Stock,21513000.0,21513000.0,20851000.0,20851000.0
Other Assets,60981000.0,60981000.0,65066000.0,65066000.0
Cash,88318000.0,88318000.0,93083000.0,93083000.0
Total Current Liabilities,73515000.0,73515000.0,81681000.0,81681000.0
Deferred Long Term Asset Charges,57103000.0,57103000.0,61723000.0,61723000.0
Other Stockholder Equity,21513000.0,21513000.0,20851000.0,20851000.0
Property Plant Equipment,19609000.0,19609000.0,21113000.0,21113000.0
Total Current Assets,156907000.0,156907000.0,160193000.0,160193000.0
Net Tangible Assets,138537000.0,138537000.0,134643000.0,134643000.0
Net Receivables,50323000.0,50323000.0,61225000.0,61225000.0
Inventory,1855000.0,1855000.0,1737000.0,1737000.0
Accounts Payable,11541000.0,11541000.0,5225000.0,5225000.0
Good Will,,,29507000.0,29507000.0
