,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,113963000.0,113963000.0,67292000.0,67292000.0
Total Liab,202959000.0,202959000.0,233741000.0,233741000.0
Total Stockholder Equity,153627000.0,153627000.0,142168000.0,142168000.0
Deferred Long Term Liab,6990000.0,6990000.0,7035000.0,7035000.0
Other Current Liab,138990000.0,138990000.0,157382000.0,157382000.0
Total Assets,356586000.0,356586000.0,375909000.0,375909000.0
Common Stock,50512000.0,50512000.0,40551000.0,40551000.0
Other Current Assets,4804000.0,4804000.0,3353000.0,3353000.0
Retained Earnings,66105000.0,66105000.0,68139000.0,68139000.0
Other Liab,2125000.0,2125000.0,2577000.0,2577000.0
Treasury Stock,37010000.0,37010000.0,33478000.0,33478000.0
Other Assets,31382000.0,31382000.0,35640000.0,35640000.0
Cash,100132000.0,100132000.0,125244000.0,125244000.0
Total Current Liabilities,174077000.0,174077000.0,203967000.0,203967000.0
Deferred Long Term Asset Charges,24392000.0,24392000.0,28605000.0,28605000.0
Other Stockholder Equity,37010000.0,37010000.0,33478000.0,33478000.0
Property Plant Equipment,28785000.0,28785000.0,32755000.0,32755000.0
Total Current Assets,182456000.0,182456000.0,206972000.0,206972000.0
Net Tangible Assets,39664000.0,39664000.0,41626000.0,41626000.0
Net Receivables,65829000.0,65829000.0,67524000.0,67524000.0
Accounts Payable,33358000.0,33358000.0,29315000.0,29315000.0
Good Will,,,33250000.0,33250000.0
