,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Total Liab,62100000.0,62100000.0,111600000.0,111600000.0
Total Stockholder Equity,1734600000.0,1734600000.0,1596400000.0,1596400000.0
Other Current Liab,1400000.0,1400000.0,600000.0,600000.0
Total Assets,1796700000.0,1796700000.0,1708000000.0,1708000000.0
Common Stock,2706700000.0,2706700000.0,2682900000.0,2682900000.0
Other Current Assets,1800000.0,1800000.0,1600000.0,1600000.0
Retained Earnings,338700000.0,338700000.0,358200000.0,358200000.0
Other Liab,700000.0,700000.0,600000.0,600000.0
Treasury Stock,-1310800000.0,-1310800000.0,-1444700000.0,-1444700000.0
Cash,10400000.0,10400000.0,32600000.0,32600000.0
Total Current Liabilities,1400000.0,1400000.0,1000000.0,1000000.0
Other Stockholder Equity,-1310000000.0,-1310000000.0,-1443500000.0,-1443500000.0
Total Current Assets,12200000.0,12200000.0,34200000.0,34200000.0
Long Term Investments,1784500000.0,1784500000.0,1673800000.0,1673800000.0
Net Tangible Assets,1734600000.0,1734600000.0,1596400000.0,1596400000.0
Long Term Debt,60000000.0,60000000.0,110000000.0,110000000.0
Accounts Payable,,,400000.0,400000.0
