,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,92600000.0,92600000.0,700000.0,700000.0
Total Liab,1223100000.0,1223100000.0,1223800000.0,1223800000.0
Total Stockholder Equity,1925000000.0,1925000000.0,1982300000.0,1982300000.0
Other Current Liab,93700000.0,93700000.0,185200000.0,185200000.0
Total Assets,3148100000.0,3148100000.0,3206100000.0,3206100000.0
Common Stock,2734200000.0,2734200000.0,2734400000.0,2734400000.0
Other Current Assets,300000.0,300000.0,3700000.0,3700000.0
Retained Earnings,-976000000.0,-976000000.0,-1019000000.0,-1019000000.0
Other Liab,241300000.0,241300000.0,278300000.0,278300000.0
Treasury Stock,166800000.0,166800000.0,266900000.0,266900000.0
Other Assets,200600000.0,200600000.0,344300000.0,344300000.0
Cash,309400000.0,309400000.0,227300000.0,227300000.0
Total Current Liabilities,598100000.0,598100000.0,535600000.0,535600000.0
Deferred Long Term Asset Charges,195600000.0,195600000.0,221900000.0,221900000.0
Short Long Term Debt,26700000.0,26700000.0,,
Other Stockholder Equity,166800000.0,166800000.0,266900000.0,266900000.0
Property Plant Equipment,1362400000.0,1362400000.0,1504200000.0,1504200000.0
Total Current Assets,1070900000.0,1070900000.0,974800000.0,974800000.0
Long Term Investments,421600000.0,421600000.0,322800000.0,322800000.0
Net Tangible Assets,1832400000.0,1832400000.0,1922300000.0,1922300000.0
Short Term Investments,22800000.0,22800000.0,3000000.0,3000000.0
Net Receivables,398100000.0,398100000.0,368900000.0,368900000.0
Long Term Debt,117300000.0,117300000.0,116900000.0,116900000.0
Inventory,340300000.0,340300000.0,334300000.0,334300000.0
Accounts Payable,410300000.0,410300000.0,223900000.0,223900000.0
Good Will,,,59300000.0,59300000.0
