,2017-12-31,2017-09-30,2017-06-30,2017-03-31
Intangible Assets,308200000.0,308200000.0,308300000.0,308300000.0
Total Liab,4250500000.0,4250500000.0,3445600000.0,3445600000.0
Total Stockholder Equity,9556500000.0,9556500000.0,8824500000.0,8824500000.0
Other Current Liab,477100000.0,477100000.0,353700000.0,353700000.0
Total Assets,13807000000.0,13807000000.0,12270100000.0,12270100000.0
Common Stock,6406300000.0,6406300000.0,6402400000.0,6402400000.0
Other Current Assets,327300000.0,327300000.0,323400000.0,323400000.0
Retained Earnings,3129400000.0,3129400000.0,2373400000.0,2373400000.0
Other Liab,91400000.0,91400000.0,91900000.0,91900000.0
Good Will,1100000.0,1100000.0,1200000.0,1200000.0
Treasury Stock,20800000.0,20800000.0,48700000.0,48700000.0
Other Assets,8642400000.0,8642400000.0,7682200000.0,7682200000.0
Cash,24500000.0,24500000.0,21200000.0,21200000.0
Total Current Liabilities,789900000.0,789900000.0,606800000.0,606800000.0
Short Long Term Debt,3682000000.0,3682000000.0,2903700000.0,2903700000.0
Other Stockholder Equity,20800000.0,20800000.0,60400000.0,60400000.0
Property Plant Equipment,15700000.0,15700000.0,16400000.0,16400000.0
Total Current Assets,530400000.0,530400000.0,428500000.0,428500000.0
Long Term Investments,4309200000.0,4309200000.0,3833500000.0,3833500000.0
Net Tangible Assets,9247200000.0,9247200000.0,8515000000.0,8515000000.0
Net Receivables,178600000.0,178600000.0,81700000.0,81700000.0
Long Term Debt,3369200000.0,3369200000.0,2746900000.0,2746900000.0
Accounts Payable,,,32300000.0,32300000.0
