,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,326000.0,326000.0,297000.0,297000.0
Total Liab,23039000.0,23039000.0,35863000.0,35863000.0
Total Stockholder Equity,85692000.0,85692000.0,76029000.0,76029000.0
Other Current Liab,11511000.0,11511000.0,18398000.0,18398000.0
Total Assets,108731000.0,108731000.0,111892000.0,111892000.0
Common Stock,23490000.0,23490000.0,23122000.0,23122000.0
Other Current Assets,4651000.0,4651000.0,,
Retained Earnings,60696000.0,60696000.0,51621000.0,51621000.0
Other Liab,1087000.0,1087000.0,949000.0,949000.0
Treasury Stock,1506000.0,1506000.0,1286000.0,1286000.0
Other Assets,4033000.0,4033000.0,3807000.0,3807000.0
Cash,79814000.0,79814000.0,85516000.0,85516000.0
Total Current Liabilities,21516000.0,21516000.0,31140000.0,31140000.0
Deferred Long Term Asset Charges,4033000.0,4033000.0,3807000.0,3807000.0
Other Stockholder Equity,1506000.0,1506000.0,1286000.0,1286000.0
Property Plant Equipment,2392000.0,2392000.0,6351000.0,6351000.0
Total Current Assets,99459000.0,99459000.0,101437000.0,101437000.0
Long Term Investments,2521000.0,2521000.0,,
Net Tangible Assets,85366000.0,85366000.0,75732000.0,75732000.0
Short Term Investments,2673000.0,2673000.0,,
Net Receivables,12321000.0,12321000.0,11983000.0,11983000.0
Accounts Payable,9211000.0,9211000.0,6786000.0,6786000.0
