,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,232600000.0,232600000.0,230300000.0,230300000.0
Total Liab,965500000.0,965500000.0,1076100000.0,1076100000.0
Total Stockholder Equity,656400000.0,656400000.0,606400000.0,606400000.0
Other Current Liab,345200000.0,345200000.0,358000000.0,358000000.0
Total Assets,1621900000.0,1621900000.0,1682500000.0,1682500000.0
Common Stock,128900000.0,128900000.0,127400000.0,127400000.0
Retained Earnings,521800000.0,521800000.0,473800000.0,473800000.0
Other Liab,63000000.0,63000000.0,65800000.0,65800000.0
Good Will,220700000.0,220700000.0,226500000.0,226500000.0
Treasury Stock,5700000.0,5700000.0,5200000.0,5200000.0
Cash,142300000.0,142300000.0,198000000.0,198000000.0
Total Current Liabilities,609000000.0,609000000.0,703100000.0,703100000.0
Other Stockholder Equity,10600000.0,10600000.0,11200000.0,11200000.0
Property Plant Equipment,59300000.0,59300000.0,73500000.0,73500000.0
Total Current Assets,1088400000.0,1088400000.0,1121800000.0,1121800000.0
Long Term Investments,20900000.0,20900000.0,18000000.0,18000000.0
Net Tangible Assets,323200000.0,323200000.0,267000000.0,267000000.0
Short Term Investments,8200000.0,8200000.0,8800000.0,8800000.0
Net Receivables,110600000.0,110600000.0,70800000.0,70800000.0
Long Term Debt,231000000.0,231000000.0,230900000.0,230900000.0
Accounts Payable,248500000.0,248500000.0,271200000.0,271200000.0
Other Current Assets,,,6200000.0,6200000.0
Other Assets,,,12400000.0,12400000.0
Deferred Long Term Asset Charges,,,12400000.0,12400000.0
