,2017-12-31,2017-09-30,2017-06-30,2017-03-31
Intangible Assets,78000000.0,78000000.0,11000000.0,11000000.0
Total Liab,4621000000.0,4621000000.0,4136000000.0,4136000000.0
Total Stockholder Equity,8248000000.0,8248000000.0,7972000000.0,7972000000.0
Other Current Liab,787000000.0,787000000.0,353000000.0,353000000.0
Total Assets,12869000000.0,12869000000.0,12108000000.0,12108000000.0
Common Stock,6827000000.0,6827000000.0,6819000000.0,6819000000.0
Other Current Assets,43000000.0,43000000.0,30000000.0,30000000.0
Retained Earnings,1396000000.0,1396000000.0,1117000000.0,1117000000.0
Other Liab,575000000.0,575000000.0,344000000.0,344000000.0
Treasury Stock,25000000.0,25000000.0,36000000.0,36000000.0
Other Assets,10313000000.0,10313000000.0,9751000000.0,9751000000.0
Cash,108000000.0,108000000.0,106000000.0,106000000.0
Total Current Liabilities,921000000.0,921000000.0,944000000.0,944000000.0
Deferred Long Term Asset Charges,524000000.0,524000000.0,395000000.0,395000000.0
Short Long Term Debt,3259000000.0,3259000000.0,3054000000.0,3054000000.0
Other Stockholder Equity,25000000.0,25000000.0,36000000.0,36000000.0
Property Plant Equipment,35000000.0,35000000.0,34000000.0,34000000.0
Total Current Assets,1356000000.0,1356000000.0,1027000000.0,1027000000.0
Long Term Investments,1087000000.0,1087000000.0,1218000000.0,1218000000.0
Net Tangible Assets,8170000000.0,8170000000.0,7894000000.0,7894000000.0
Net Receivables,206000000.0,206000000.0,227000000.0,227000000.0
Long Term Debt,3125000000.0,3125000000.0,2848000000.0,2848000000.0
Inventory,999000000.0,999000000.0,662000000.0,662000000.0
Good Will,,,67000000.0,67000000.0
Accounts Payable,,,134000000.0,134000000.0
