,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,402400000.0,402400000.0,54800000.0,54800000.0
Total Liab,1360800000.0,1360800000.0,1468000000.0,1468000000.0
Total Stockholder Equity,915200000.0,915200000.0,1032000000.0,1032000000.0
Other Current Liab,104200000.0,104200000.0,298200000.0,298200000.0
Total Assets,2276000000.0,2276000000.0,2500000000.0,2500000000.0
Common Stock,224600000.0,224600000.0,335200000.0,335200000.0
Other Current Assets,31300000.0,31300000.0,10100000.0,10100000.0
Retained Earnings,603500000.0,603500000.0,559200000.0,559200000.0
Other Liab,37000000.0,37000000.0,22900000.0,22900000.0
Treasury Stock,87100000.0,87100000.0,137600000.0,137600000.0
Other Assets,140800000.0,140800000.0,119600000.0,119600000.0
Cash,83400000.0,83400000.0,107300000.0,107300000.0
Total Current Liabilities,755100000.0,755100000.0,817100000.0,817100000.0
Deferred Long Term Asset Charges,29900000.0,29900000.0,13700000.0,13700000.0
Other Stockholder Equity,89300000.0,89300000.0,139200000.0,139200000.0
Property Plant Equipment,835900000.0,835900000.0,889000000.0,889000000.0
Total Current Assets,896900000.0,896900000.0,1055600000.0,1055600000.0
Net Tangible Assets,512800000.0,512800000.0,596200000.0,596200000.0
Net Receivables,402900000.0,402900000.0,498200000.0,498200000.0
Long Term Debt,359900000.0,359900000.0,399200000.0,399200000.0
Inventory,379300000.0,379300000.0,412900000.0,412900000.0
Accounts Payable,604800000.0,604800000.0,436300000.0,436300000.0
Deferred Long Term Liab,,,22000000.0,22000000.0
Good Will,,,381000000.0,381000000.0
