,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Total Liab,782663000.0,782663000.0,496741000.0,496741000.0
Total Stockholder Equity,1654283000.0,1654283000.0,1139043000.0,1139043000.0
Other Current Liab,23404000.0,23404000.0,34621000.0,34621000.0
Total Assets,2436946000.0,2436946000.0,1635784000.0,1635784000.0
Common Stock,1528122000.0,1528122000.0,1067398000.0,1067398000.0
Other Current Assets,50100000.0,50100000.0,11300000.0,11300000.0
Retained Earnings,126161000.0,126161000.0,71645000.0,71645000.0
Good Will,10501000.0,10501000.0,10501000.0,10501000.0
Cash,21009000.0,21009000.0,17078000.0,17078000.0
Total Current Liabilities,46252000.0,46252000.0,38321000.0,38321000.0
Property Plant Equipment,2349273000.0,2349273000.0,1591100000.0,1591100000.0
Total Current Assets,77172000.0,77172000.0,34183000.0,34183000.0
Net Tangible Assets,1643782000.0,1643782000.0,1128542000.0,1128542000.0
Net Receivables,6063000.0,6063000.0,5805000.0,5805000.0
Long Term Debt,736411000.0,736411000.0,458420000.0,458420000.0
Accounts Payable,21224262.0,21224262.0,3700000.0,3700000.0
