,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,1016000000.0,1016000000.0,746000000.0,746000000.0
Total Liab,2758000000.0,2758000000.0,2854000000.0,2854000000.0
Total Stockholder Equity,1437000000.0,1437000000.0,1493000000.0,1493000000.0
Other Current Liab,434000000.0,434000000.0,124000000.0,124000000.0
Total Assets,4195000000.0,4195000000.0,4347000000.0,4347000000.0
Common Stock,1016000000.0,1016000000.0,949000000.0,949000000.0
Retained Earnings,815000000.0,815000000.0,897000000.0,897000000.0
Other Liab,116000000.0,116000000.0,84000000.0,84000000.0
Treasury Stock,-394000000.0,-394000000.0,-353000000.0,-353000000.0
Other Assets,340000000.0,340000000.0,344000000.0,344000000.0
Cash,103000000.0,103000000.0,53000000.0,53000000.0
Total Current Liabilities,800000000.0,800000000.0,781000000.0,781000000.0
Short Long Term Debt,14000000.0,14000000.0,5000000.0,5000000.0
Other Stockholder Equity,-394000000.0,-394000000.0,-353000000.0,-353000000.0
Property Plant Equipment,1644000000.0,1644000000.0,1799000000.0,1799000000.0
Total Current Assets,934000000.0,934000000.0,928000000.0,928000000.0
Long Term Investments,261000000.0,261000000.0,308000000.0,308000000.0
Net Tangible Assets,421000000.0,421000000.0,525000000.0,525000000.0
Net Receivables,747000000.0,747000000.0,591000000.0,591000000.0
Long Term Debt,1397000000.0,1397000000.0,1400000000.0,1400000000.0
Inventory,84000000.0,84000000.0,96000000.0,96000000.0
Deferred Long Term Liab,,,66000000.0,66000000.0
Other Current Assets,,,48000000.0,48000000.0
Good Will,,,222000000.0,222000000.0
Accounts Payable,,,237000000.0,237000000.0
