,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,4856000000.0,4856000000.0,2916000000.0,2916000000.0
Total Liab,6932000000.0,6932000000.0,12713000000.0,12713000000.0
Total Stockholder Equity,11892000000.0,11892000000.0,11233000000.0,11233000000.0
Deferred Long Term Liab,45000000.0,45000000.0,44000000.0,44000000.0
Other Current Liab,396000000.0,396000000.0,1433000000.0,1433000000.0
Total Assets,18824000000.0,18824000000.0,23953000000.0,23953000000.0
Common Stock,18399000000.0,18399000000.0,18399000000.0,18399000000.0
Other Current Assets,2000000.0,2000000.0,745000000.0,745000000.0
Retained Earnings,-6508000000.0,-6508000000.0,-7165000000.0,-7165000000.0
Other Liab,95000000.0,95000000.0,94000000.0,94000000.0
Good Will,8568000000.0,8568000000.0,10122000000.0,10122000000.0
Treasury Stock,1000000.0,1000000.0,-1000000.0,-1000000.0
Other Assets,447000000.0,447000000.0,417000000.0,417000000.0
Cash,120000000.0,120000000.0,470000000.0,470000000.0
Total Current Liabilities,1456000000.0,1456000000.0,11549000000.0,11549000000.0
Deferred Long Term Asset Charges,264000000.0,264000000.0,280000000.0,280000000.0
Other Stockholder Equity,1000000.0,1000000.0,-1000000.0,-1000000.0
Property Plant Equipment,4270000000.0,4270000000.0,4204000000.0,4204000000.0
Total Current Assets,683000000.0,683000000.0,6294000000.0,6294000000.0
Net Tangible Assets,-1532000000.0,-1532000000.0,-1805000000.0,-1805000000.0
Net Receivables,431000000.0,431000000.0,4917000000.0,4917000000.0
Long Term Debt,4330000000.0,4330000000.0,,
Inventory,51000000.0,51000000.0,64000000.0,64000000.0
Accounts Payable,872000000.0,872000000.0,837000000.0,837000000.0
Minority Interest,,,7000000.0,7000000.0
Short Long Term Debt,,,9218000000.0,9218000000.0
