,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,284400000.0,284400000.0,284400000.0,284400000.0
Total Liab,2506300000.0,2506300000.0,2046600000.0,2046600000.0
Total Stockholder Equity,1318000000.0,1318000000.0,1105700000.0,1105700000.0
Other Current Liab,438600000.0,438600000.0,266100000.0,266100000.0
Total Assets,3824300000.0,3824300000.0,3152300000.0,3152300000.0
Common Stock,393100000.0,393100000.0,403200000.0,403200000.0
Other Current Assets,35400000.0,35400000.0,3900000.0,3900000.0
Retained Earnings,850000000.0,850000000.0,635700000.0,635700000.0
Other Liab,123500000.0,123500000.0,123100000.0,123100000.0
Good Will,747000000.0,747000000.0,747000000.0,747000000.0
Treasury Stock,74900000.0,74900000.0,66800000.0,66800000.0
Other Assets,69600000.0,69600000.0,60600000.0,60600000.0
Cash,472800000.0,472800000.0,251500000.0,251500000.0
Total Current Liabilities,1868800000.0,1868800000.0,1345900000.0,1345900000.0
Deferred Long Term Asset Charges,31200000.0,31200000.0,22200000.0,22200000.0
Other Stockholder Equity,74900000.0,74900000.0,66800000.0,66800000.0
Property Plant Equipment,757100000.0,757100000.0,814500000.0,814500000.0
Total Current Assets,1966200000.0,1966200000.0,1245800000.0,1245800000.0
Net Tangible Assets,286600000.0,286600000.0,74300000.0,74300000.0
Net Receivables,322600000.0,322600000.0,220300000.0,220300000.0
Inventory,1135400000.0,1135400000.0,739300000.0,739300000.0
Accounts Payable,1226000000.0,1226000000.0,796200000.0,796200000.0
