,2017-12-31,2017-09-30,2017-06-30,2017-03-31
Intangible Assets,30900000.0,30900000.0,32200000.0,32200000.0
Total Liab,3851400000.0,3851400000.0,3713900000.0,3713900000.0
Total Stockholder Equity,9107000000.0,9107000000.0,8819000000.0,8819000000.0
Other Current Liab,253000000.0,253000000.0,399400000.0,399400000.0
Total Assets,12958400000.0,12958400000.0,12532900000.0,12532900000.0
Common Stock,8140500000.0,8140500000.0,8140400000.0,8140400000.0
Other Current Assets,7000000.0,7000000.0,27100000.0,27100000.0
Retained Earnings,950100000.0,950100000.0,654800000.0,654800000.0
Other Liab,2300000.0,2300000.0,7300000.0,7300000.0
Treasury Stock,16400000.0,16400000.0,23800000.0,23800000.0
Other Assets,160300000.0,160300000.0,146100000.0,146100000.0
Cash,49900000.0,49900000.0,41000000.0,41000000.0
Total Current Liabilities,450400000.0,450400000.0,431800000.0,431800000.0
Deferred Long Term Asset Charges,16900000.0,16900000.0,7500000.0,7500000.0
Short Long Term Debt,3427700000.0,3427700000.0,3307200000.0,3307200000.0
Other Stockholder Equity,16400000.0,16400000.0,23800000.0,23800000.0
Property Plant Equipment,8755600000.0,8755600000.0,8413900000.0,8413900000.0
Total Current Assets,191000000.0,191000000.0,176600000.0,176600000.0
Long Term Investments,3820600000.0,3820600000.0,3764100000.0,3764100000.0
Net Tangible Assets,9076100000.0,9076100000.0,8786800000.0,8786800000.0
Net Receivables,118900000.0,118900000.0,103100000.0,103100000.0
Long Term Debt,3398700000.0,3398700000.0,3274800000.0,3274800000.0
Inventory,11800000.0,11800000.0,5400000.0,5400000.0
Accounts Payable,124500000.0,124500000.0,,
