,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,1093100000.0,1093100000.0,231200000.0,231200000.0
Total Liab,1102700000.0,1102700000.0,1045200000.0,1045200000.0
Total Stockholder Equity,1490800000.0,1490800000.0,1391500000.0,1391500000.0
Minority Interest,12800000.0,12800000.0,11900000.0,11900000.0
Other Current Liab,99000000.0,99000000.0,61700000.0,61700000.0
Total Assets,2606300000.0,2606300000.0,2448600000.0,2448600000.0
Common Stock,806000000.0,806000000.0,806000000.0,806000000.0
Other Current Assets,45700000.0,45700000.0,30800000.0,30800000.0
Retained Earnings,787500000.0,787500000.0,717200000.0,717200000.0
Other Liab,132700000.0,132700000.0,127600000.0,127600000.0
Treasury Stock,-102700000.0,-102700000.0,-131700000.0,-131700000.0
Other Assets,117300000.0,117300000.0,101000000.0,101000000.0
Cash,350000000.0,350000000.0,408900000.0,408900000.0
Total Current Liabilities,454200000.0,454200000.0,408400000.0,408400000.0
Deferred Long Term Asset Charges,85200000.0,85200000.0,68500000.0,68500000.0
Short Long Term Debt,50000000.0,50000000.0,50000000.0,50000000.0
Other Stockholder Equity,-102700000.0,-102700000.0,-131700000.0,-131700000.0
Property Plant Equipment,346400000.0,346400000.0,307000000.0,307000000.0
Total Current Assets,1030900000.0,1030900000.0,961000000.0,961000000.0
Long Term Investments,18600000.0,18600000.0,13700000.0,13700000.0
Net Tangible Assets,397700000.0,397700000.0,325600000.0,325600000.0
Net Receivables,235400000.0,235400000.0,181200000.0,181200000.0
Long Term Debt,472600000.0,472600000.0,469900000.0,469900000.0
Inventory,399800000.0,399800000.0,340100000.0,340100000.0
Accounts Payable,284100000.0,284100000.0,220100000.0,220100000.0
Good Will,,,834700000.0,834700000.0
