,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,89090000.0,89090000.0,30016000.0,30016000.0
Total Liab,429835000.0,429835000.0,32425000.0,32425000.0
Total Stockholder Equity,762399000.0,762399000.0,421694000.0,421694000.0
Other Current Liab,21817000.0,21817000.0,10946000.0,10946000.0
Total Assets,1192234000.0,1192234000.0,454119000.0,454119000.0
Common Stock,755414000.0,755414000.0,421812000.0,421812000.0
Retained Earnings,-2283000.0,-2283000.0,-6183000.0,-6183000.0
Other Liab,61874000.0,61874000.0,4216000.0,4216000.0
Good Will,806710000.0,806710000.0,176011000.0,176011000.0
Treasury Stock,9268000.0,9268000.0,6065000.0,6065000.0
Cash,45490000.0,45490000.0,189150000.0,189150000.0
Total Current Liabilities,61969000.0,61969000.0,24356000.0,24356000.0
Other Stockholder Equity,9268000.0,9268000.0,6065000.0,6065000.0
Property Plant Equipment,233353000.0,233353000.0,48753000.0,48753000.0
Total Current Assets,63081000.0,63081000.0,199171000.0,199171000.0
Net Tangible Assets,-133401000.0,-133401000.0,215667000.0,215667000.0
Short Term Investments,2651000.0,2651000.0,75000.0,75000.0
Net Receivables,14903000.0,14903000.0,6989000.0,6989000.0
Long Term Debt,301156000.0,301156000.0,,
Inventory,37000.0,37000.0,959000.0,959000.0
Accounts Payable,35790000.0,35790000.0,5601000.0,5601000.0
Other Current Assets,,,57000.0,57000.0
Other Assets,,,168000.0,168000.0
Deferred Long Term Asset Charges,,,168000.0,168000.0
