,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,237084000.0,237084000.0,49314000.0,49314000.0
Total Liab,331997000.0,331997000.0,217764000.0,217764000.0
Total Stockholder Equity,489162000.0,489162000.0,426400000.0,426400000.0
Other Current Liab,55855000.0,55855000.0,18642000.0,18642000.0
Total Assets,821159000.0,821159000.0,644164000.0,644164000.0
Common Stock,309615000.0,309615000.0,246445000.0,246445000.0
Other Current Assets,274000.0,274000.0,2243000.0,2243000.0
Retained Earnings,213978000.0,213978000.0,177896000.0,177896000.0
Other Liab,12643000.0,12643000.0,19283000.0,19283000.0
Treasury Stock,-34431000.0,-34431000.0,2059000.0,2059000.0
Other Assets,20623000.0,20623000.0,54166000.0,54166000.0
Cash,105372000.0,105372000.0,128457000.0,128457000.0
Total Current Liabilities,305815000.0,305815000.0,181517000.0,181517000.0
Deferred Long Term Asset Charges,20623000.0,20623000.0,9918000.0,9918000.0
Other Stockholder Equity,-34431000.0,-34431000.0,2059000.0,2059000.0
Property Plant Equipment,26537000.0,26537000.0,30739000.0,30739000.0
Total Current Assets,536915000.0,536915000.0,443328000.0,443328000.0
Net Tangible Assets,252078000.0,252078000.0,310469000.0,310469000.0
Net Receivables,270756000.0,270756000.0,156407000.0,156407000.0
Inventory,160513000.0,160513000.0,153734000.0,153734000.0
Accounts Payable,228062000.0,228062000.0,147891000.0,147891000.0
Deferred Long Term Liab,,,44248000.0,44248000.0
Good Will,,,66617000.0,66617000.0
